"название","активность","Сорт.","Дата изм.","id","дата","Уровень знаний","Языки программирования"
User:3800,Да,500,"20.07.2023 10:36:47",287724,"21.11.2022",Expert [115641],SQL [115725]
User:275,Да,500,"20.07.2023 10:16:55",287703,"16.11.2022",Novice [115637],SQL [115725]
User:3751,Да,500,"20.07.2023 09:24:40",254529,"20.07.2023",Junior [115638],Python [115719]
User:3751,Да,500,"20.07.2023 09:24:40",254530,"20.07.2023",Novice [115637],SQL [115725]
User:4015,Да,500,"19.07.2023 19:21:31",254835,"19.07.2023",Junior [115638],С# [115713]
User:4015,Да,500,"19.07.2023 19:21:31",254836,"19.07.2023",Junior [115638],C++ [115714]
User:4015,Да,500,"19.07.2023 19:21:31",254837,"19.07.2023",Novice [115637],Data Analysis Expressions (DAX) [239025]
User:4015,Да,500,"19.07.2023 19:21:31",254838,"19.07.2023",Junior [115638],HTML [239026]
User:4015,Да,500,"19.07.2023 19:21:31",254839,"19.07.2023",Junior [115638],Java [115716]
User:4015,Да,500,"19.07.2023 19:21:31",254840,"19.07.2023",Junior [115638],JavaScript [115717]
User:4015,Да,500,"19.07.2023 19:21:31",254841,"19.07.2023",Junior [115638],PHP [115720]
User:4015,Да,500,"19.07.2023 19:21:31",254842,"19.07.2023",Junior [115638],Python [115719]
User:4015,Да,500,"19.07.2023 19:21:31",254843,"19.07.2023",Novice [115637],R [115722]
User:4015,Да,500,"19.07.2023 19:21:31",254844,"19.07.2023",Novice [115637],Scala [216011]
User:4015,Да,500,"19.07.2023 19:21:31",287603,"19.07.2023",Senior [115640],SQL [115725]
User:3619,Да,500,"19.07.2023 15:39:05",254731,"21.11.2022",Novice [115637],C++ [115714]
User:3619,Да,500,"19.07.2023 15:39:05",254732,"21.11.2022",Novice [115637],HTML [239026]
User:3619,Да,500,"19.07.2023 15:39:05",254733,"21.11.2022",Novice [115637],Java [115716]
User:3619,Да,500,"19.07.2023 15:39:05",254734,"21.11.2022",Novice [115637],JavaScript [115717]
User:3619,Да,500,"19.07.2023 15:39:05",254735,"21.11.2022",Junior [115638],Python [115719]
User:3619,Да,500,"19.07.2023 15:39:05",254736,"21.11.2022",Expert [115641],SQL [115725]
User:3877,Да,500,"19.07.2023 13:41:47",249039,"17.11.2022",Novice [115637],C [115715]
User:3877,Да,500,"19.07.2023 13:41:47",249040,"17.11.2022",Novice [115637],C++ [115714]
User:3877,Да,500,"19.07.2023 13:41:47",249041,"17.11.2022",Novice [115637],HTML [239026]
User:3877,Да,500,"19.07.2023 13:41:47",287468,"17.11.2022",Senior [115640],SQL [115725]
User:3105,Да,500,"19.07.2023 10:55:19",235393,"16.11.2022",Novice [115637],Data Analysis Expressions (DAX) [239025]
User:3105,Да,500,"19.07.2023 10:55:19",248574,"16.11.2022",Novice [115637],HTML [239026]
User:3105,Да,500,"19.07.2023 10:55:19",248577,"16.11.2022",Novice [115637],PHP [115720]
User:3105,Да,500,"19.07.2023 10:55:19",248578,"16.11.2022",Junior [115638],Python [115719]
User:3105,Да,500,"19.07.2023 10:55:19",248579,"16.11.2022",Middle [115639],SQL [115725]
User:3105,Да,500,"19.07.2023 10:55:19",287401,"16.11.2022",Novice [115637],Java [115716]
User:3105,Да,500,"19.07.2023 10:55:19",287402,"16.11.2022",Novice [115637],JavaScript [115717]
User:4222,Да,500,"19.07.2023 10:35:46",287376,"19.07.2023",Junior [115638],С# [115713]
User:4222,Да,500,"19.07.2023 10:35:46",287386,"19.07.2023",Junior [115638],C++ [115714]
User:4222,Да,500,"19.07.2023 10:35:46",287387,"19.07.2023",Junior [115638],С# [115713]
User:4222,Да,500,"19.07.2023 10:35:46",287388,"19.07.2023",Junior [115638],Java [115716]
User:4222,Да,500,"19.07.2023 10:35:46",287389,"19.07.2023",Middle [115639],Другое [115731]
User:4222,Да,500,"19.07.2023 10:35:46",287390,"19.07.2023",Middle [115639],Delphi| Object Pascal [115730]
User:4222,Да,500,"19.07.2023 10:35:46",287391,"19.07.2023",Junior [115638],HTML [239026]
User:3540,Да,500,"19.07.2023 10:30:06",251588,"21.11.2022",Novice [115637],C [115715]
User:3540,Да,500,"19.07.2023 10:30:06",251589,"21.11.2022",Novice [115637],C++ [115714]
User:3540,Да,500,"19.07.2023 10:30:06",287374,"21.11.2022",Junior [115638],SQL [115725]
User:3542,Да,500,"19.07.2023 01:44:09",270117,"21.11.2022",Junior [115638],Python [115719]
User:3542,Да,500,"19.07.2023 01:44:09",287349,"19.07.2023",Junior [115638],SQL [115725]
User:3542,Да,500,"19.07.2023 01:44:09",287352,"19.07.2023",Junior [115638],MATLAB [115727]
User:3542,Да,500,"19.07.2023 01:44:08",270116,"21.11.2022",Junior [115638],HTML [239026]
User:2883,Да,500,"18.07.2023 21:55:21",252821,"21.11.2022","",SQL [115725]
User:2883,Да,500,"18.07.2023 21:55:21",287296,"21.11.2022",Junior [115638],SQL [115725]
User:2883,Да,500,"18.07.2023 21:54:38",252820,"21.11.2022",Novice [115637],SQL [115725]
User:312,Да,500,"18.07.2023 18:06:22",287247,"10.07.2023","",Python [115719]
User:312,Да,500,"18.07.2023 18:06:22",287248,"10.07.2023","",Другое [115731]
User:3577,Да,500,"18.07.2023 17:00:07",287194,"01.04.2022","",HTML [239026]
User:3577,Да,500,"18.07.2023 17:00:07",287195,"01.04.2023","",JavaScript [115717]
User:3577,Да,500,"18.07.2023 17:00:07",287196,"01.05.2023","",Python [115719]
User:3577,Да,500,"18.07.2023 17:00:07",287197,"01.04.2021","",SQL [115725]
User:3605,Да,500,"18.07.2023 16:26:58",249887,"18.11.2022",Junior [115638],Data Analysis Expressions (DAX) [239025]
User:3605,Да,500,"18.07.2023 16:26:58",249888,"18.11.2022",Novice [115637],HTML [239026]
User:3605,Да,500,"18.07.2023 16:26:58",249889,"18.11.2022",Middle [115639],Python [115719]
User:3605,Да,500,"18.07.2023 16:26:58",249890,"18.11.2022",Junior [115638],Scala [216011]
User:3605,Да,500,"18.07.2023 16:26:58",249891,"18.11.2022",Senior [115640],SQL [115725]
User:3428,Да,500,"18.07.2023 14:12:13",253472,"01.06.2019",Junior [115638],С# [115713]
User:3428,Да,500,"18.07.2023 14:12:13",253473,"01.06.2019",Senior [115640],Data Analysis Expressions (DAX) [239025]
User:3428,Да,500,"18.07.2023 14:12:13",253474,"01.06.2019",Junior [115638],Python [115719]
User:3428,Да,500,"18.07.2023 14:12:13",253475,"01.06.2019",Middle [115639],SQL [115725]
User:3428,Да,500,"18.07.2023 14:12:13",287076,"01.06.2019",Senior [115640],Другое [115731]
User:4096,Да,500,"18.07.2023 10:09:30",257164,"14.07.2023",Senior [115640],C++ [115714]
User:4096,Да,500,"18.07.2023 10:09:30",257165,"14.07.2023",Junior [115638],HTML [239026]
User:4096,Да,500,"18.07.2023 10:09:30",257166,"14.07.2023",Middle [115639],Java [115716]
User:4096,Да,500,"18.07.2023 10:09:30",257167,"14.07.2023",Middle [115639],JavaScript [115717]
User:4096,Да,500,"18.07.2023 10:09:30",257168,"14.07.2023",Junior [115638],PHP [115720]
User:4096,Да,500,"18.07.2023 10:09:30",257169,"15.12.2022",Junior [115638],Python [115719]
User:4096,Да,500,"18.07.2023 10:09:30",257170,"14.07.2023",Expert [115641],SQL [115725]
User:4096,Да,500,"18.07.2023 10:09:30",286998,"14.07.2023",Middle [115639],Python [115719]
User:4096,Да,500,"18.07.2023 10:09:30",287000,"14.07.2023",Expert [115641],C [115715]
User:4096,Да,500,"18.07.2023 10:09:30",287001,"14.07.2023",Expert [115641],Delphi| Object Pascal [115730]
User:3811,Да,500,"17.07.2023 20:33:09",286888,"17.07.2023",Novice [115637],"1C [115721]"
User:3811,Да,500,"17.07.2023 20:33:09",286889,"17.07.2023",Novice [115637],Abap [115718]
User:3811,Да,500,"17.07.2023 20:33:09",286890,"17.07.2023",Novice [115637],HTML [239026]
User:3811,Да,500,"17.07.2023 20:33:09",286891,"17.07.2023",Novice [115637],SQL [115725]
User:3916,Да,500,"17.07.2023 16:19:18",250610,"19.11.2022",Novice [115637],C++ [115714]
User:3916,Да,500,"17.07.2023 16:19:18",250611,"19.11.2022",Novice [115637],Data Analysis Expressions (DAX) [239025]
User:3916,Да,500,"17.07.2023 16:19:18",250615,"19.11.2022",Novice [115637],SQL [115725]
User:3971,Да,500,"17.07.2023 14:32:29",254469,"21.11.2022",Senior [115640],HTML [239026]
User:3971,Да,500,"17.07.2023 14:32:29",254470,"21.11.2022",Middle [115639],JavaScript [115717]
User:3971,Да,500,"17.07.2023 14:32:29",254471,"21.11.2022",Senior [115640],SQL [115725]
User:3971,Да,500,"17.07.2023 14:32:29",286766,"17.07.2023",Expert [115641],Другое [115731]
User:4240,Да,500,"17.07.2023 13:05:10",284512,"17.07.2023",Middle [115639],SQL [115725]
User:4240,Да,500,"17.07.2023 13:05:10",286727,"17.07.2023",Junior [115638],Data Analysis Expressions (DAX) [239025]
User:4378,Да,500,"17.07.2023 07:38:30",283670,"17.07.2023",Middle [115639],HTML [239026]
User:4378,Да,500,"17.07.2023 07:38:30",283671,"17.07.2023",Middle [115639],JavaScript [115717]
User:4378,Да,500,"17.07.2023 07:38:30",283672,"17.07.2023",Junior [115638],Python [115719]
User:4378,Да,500,"17.07.2023 07:38:30",283673,"17.07.2023",Middle [115639],TypeScript [216018]
User:4378,Да,500,"17.07.2023 07:38:30",283674,"17.07.2023",Junior [115638],С# [115713]
User:4049,Да,500,"16.07.2023 22:02:35",257273,"15.12.2022",Senior [115640],SQL [115725]
User:4049,Да,500,"16.07.2023 22:02:35",283584,"10.07.2023","",Другое [115731]
User:4049,Да,500,"16.07.2023 22:02:35",283585,"10.07.2023","",Другое [115731]
User:3790,Да,500,"16.07.2023 15:13:06",249797,"16.07.2023",Junior [115638],C [115715]
User:3790,Да,500,"16.07.2023 15:13:06",249798,"16.07.2023",Junior [115638],C++ [115714]
User:3790,Да,500,"16.07.2023 15:13:06",249807,"16.07.2023",Middle [115639],SQL [115725]
User:3790,Да,500,"16.07.2023 15:13:06",283514,"16.07.2023",Junior [115638],С# [115713]
User:2837,Да,500,"14.07.2023 18:01:50",283467,"14.07.2023",Junior [115638],C++ [115714]
User:2837,Да,500,"14.07.2023 18:01:50",283468,"14.07.2023",Middle [115639],MATLAB [115727]
User:2837,Да,500,"14.07.2023 18:01:50",283469,"14.07.2023",Middle [115639],Python [115719]
User:2837,Да,500,"14.07.2023 18:01:50",283470,"14.07.2023",Junior [115638],R [115722]
User:2837,Да,500,"14.07.2023 18:01:50",283471,"14.07.2023",Junior [115638],SQL [115725]
User:2837,Да,500,"14.07.2023 18:01:50",283472,"14.07.2023",Junior [115638],С# [115713]
User:982,Да,500,"14.07.2023 12:26:44",237456,"13.07.2023",Middle [115639],TypeScript [216018]
User:982,Да,500,"14.07.2023 12:26:44",283171,"13.07.2023",Middle [115639],JavaScript [115717]
User:982,Да,500,"14.07.2023 12:26:44",283172,"13.07.2023",Middle [115639],HTML [239026]
User:982,Да,500,"14.07.2023 12:26:44",283382,"10.07.2023","",SQL [115725]
User:3762,Да,500,"13.07.2023 18:59:56",282951,"13.07.2023",Middle [115639],SQL [115725]
User:3980,Да,500,"13.07.2023 14:20:33",250941,"20.11.2022",Middle [115639],HTML [239026]
User:3980,Да,500,"13.07.2023 14:20:33",250943,"20.11.2022",Middle [115639],JavaScript [115717]
User:3980,Да,500,"13.07.2023 14:20:33",250947,"20.11.2022",Novice [115637],SQL [115725]
User:3984,Да,500,"13.07.2023 13:50:00",251481,"20.11.2022",Senior [115640],HTML [239026]
User:3984,Да,500,"13.07.2023 13:50:00",251482,"20.11.2022",Senior [115640],JavaScript [115717]
User:3984,Да,500,"13.07.2023 13:50:00",251483,"20.11.2022",Novice [115637],PHP [115720]
User:3984,Да,500,"13.07.2023 13:50:00",251485,"20.11.2022",Junior [115638],SQL [115725]
User:3984,Да,500,"13.07.2023 13:50:00",283193,"13.07.2023",Middle [115639],TypeScript [216018]
User:3629,Да,500,"11.07.2023 17:35:40",249727,"01.10.2015",Novice [115637],C++ [115714]
User:3629,Да,500,"11.07.2023 17:35:40",249728,"01.09.2019",Novice [115637],HTML [239026]
User:3629,Да,500,"11.07.2023 17:35:40",249729,"01.01.2019",Novice [115637],Java [115716]
User:3629,Да,500,"11.07.2023 17:35:40",249730,"18.11.2022",Novice [115637],JavaScript [115717]
User:3629,Да,500,"11.07.2023 17:35:40",282923,"01.01.2010",Middle [115639],C [115715]
User:3629,Да,500,"11.07.2023 17:35:40",282924,"01.01.2010",Middle [115639],SQL [115725]
User:4267,Да,500,"10.07.2023 16:43:22",282713,"08.07.2023",Junior [115638],SQL [115725]
User:4176,Да,500,"10.07.2023 11:23:03",282627,"10.07.2023","",Java [115716]
User:4176,Да,500,"10.07.2023 11:23:03",282628,"10.07.2023","",SQL [115725]
User:324,Да,500,"10.07.2023 11:06:31",282600,"10.07.2023",Novice [115637],Python [115719]
User:324,Да,500,"10.07.2023 11:06:31",282601,"10.07.2023",Middle [115639],Visual Basic .NET [115726]
User:2797,Да,500,"08.07.2023 20:33:21",282291,"08.07.2023",Junior [115638],SQL [115725]
User:3420,Да,500,"07.07.2023 13:57:52",249204,"17.11.2022",Middle [115639],C [115715]
User:3420,Да,500,"07.07.2023 13:57:52",249205,"17.11.2022",Novice [115637],C++ [115714]
User:3420,Да,500,"07.07.2023 13:57:52",249206,"17.11.2022",Expert [115641],HTML [239026]
User:3420,Да,500,"07.07.2023 13:57:52",249207,"17.11.2022",Novice [115637],Java [115716]
User:3420,Да,500,"07.07.2023 13:57:52",249208,"17.11.2022",Expert [115641],JavaScript [115717]
User:3420,Да,500,"07.07.2023 13:57:52",249209,"17.11.2022",Novice [115637],PHP [115720]
User:3420,Да,500,"07.07.2023 13:57:52",249210,"17.11.2022",Novice [115637],Python [115719]
User:3420,Да,500,"07.07.2023 13:57:52",249211,"17.11.2022",Middle [115639],SQL [115725]
User:3420,Да,500,"07.07.2023 13:57:52",282153,"07.07.2023","",С# [115713]
User:3420,Да,500,"07.07.2023 13:57:52",282154,"07.07.2023","",Другое [115731]
User:3420,Да,500,"07.07.2023 13:57:52",282155,"07.07.2023","",Другое [115731]
User:3420,Да,500,"07.07.2023 13:57:52",282160,"07.07.2023","",Другое [115731]
User:1591,Да,500,"06.07.2023 19:13:09",282043,"06.07.2023",Middle [115639],SQL [115725]
User:3876,Да,500,"06.07.2023 18:01:38",254597,"21.11.2022",Middle [115639],Data Analysis Expressions (DAX) [239025]
User:3876,Да,500,"06.07.2023 18:01:38",254598,"21.11.2022",Junior [115638],HTML [239026]
User:3876,Да,500,"06.07.2023 18:01:38",254600,"21.11.2022",Junior [115638],SQL [115725]
User:3876,Да,500,"06.07.2023 18:01:38",282039,"21.11.2022",Junior [115638],R [115722]
User:505,Да,500,"06.07.2023 17:29:42",282029,"07.07.2023",Junior [115638],SQL [115725]
User:505,Да,500,"06.07.2023 17:29:42",282030,"07.07.2023",Junior [115638],Python [115719]
User:4356,Да,500,"06.07.2023 16:15:51",282004,"06.07.2023",Junior [115638],JavaScript [115717]
User:3043,Да,500,"06.07.2023 15:52:33",248629,"16.11.2022",Novice [115637],C++ [115714]
User:3043,Да,500,"06.07.2023 15:52:33",248630,"16.11.2022",Junior [115638],HTML [239026]
User:3043,Да,500,"06.07.2023 15:52:33",248631,"16.11.2022",Middle [115639],Rust [216032]
User:3043,Да,500,"06.07.2023 15:52:33",248632,"16.11.2022",Junior [115638],C [115715]
User:3043,Да,500,"06.07.2023 15:52:33",249114,"22.08.2022",Senior [115640],Python [115719]
User:3043,Да,500,"06.07.2023 15:52:33",249115,"06.07.2023",Junior [115638],Java [115716]
User:3043,Да,500,"06.07.2023 15:52:33",249116,"22.08.2022",Novice [115637],JavaScript [115717]
User:3043,Да,500,"06.07.2023 15:52:33",249117,"22.08.2022",Middle [115639],SQL [115725]
User:3043,Да,500,"06.07.2023 15:52:33",282001,"06.07.2023",Junior [115638],Scala [216011]
User:3975,Да,500,"06.07.2023 14:20:13",271138,"15.12.2022",Middle [115639],Abap [115718]
User:3975,Да,500,"06.07.2023 14:20:13",281965,"06.07.2023","",PHP [115720]
User:2879,Да,500,"06.07.2023 11:37:15",281921,"06.07.2023",Senior [115640],Qlik script [115723]
User:2879,Да,500,"06.07.2023 11:37:15",281922,"06.07.2023",Middle [115639],SQL [115725]
User:2879,Да,500,"06.07.2023 11:37:15",281923,"06.07.2023",Middle [115639],Delphi| Object Pascal [115730]
User:2879,Да,500,"06.07.2023 11:37:15",281924,"06.07.2023",Junior [115638],C++ [115714]
User:2879,Да,500,"06.07.2023 11:37:15",281925,"06.07.2023",Junior [115638],HTML [239026]
User:1062,Да,500,"05.07.2023 18:48:11",252680,"21.11.2018",Senior [115640],С# [115713]
User:1062,Да,500,"05.07.2023 18:48:11",252681,"21.11.2000",Middle [115639],C++ [115714]
User:1062,Да,500,"05.07.2023 18:48:11",252683,"21.11.2010",Senior [115640],Java [115716]
User:1062,Да,500,"05.07.2023 18:48:11",252684,"21.11.2000",Middle [115639],JavaScript [115717]
User:1062,Да,500,"05.07.2023 18:48:11",252685,"21.11.2000",Middle [115639],PHP [115720]
User:1062,Да,500,"05.07.2023 18:48:11",252686,"21.11.2017",Middle [115639],Python [115719]
User:1062,Да,500,"05.07.2023 18:48:11",252688,"21.11.2020",Middle [115639],Scala [216011]
User:1062,Да,500,"05.07.2023 18:48:11",252689,"21.11.2000",Expert [115641],SQL [115725]
User:1062,Да,500,"05.07.2023 18:48:11",281806,"21.11.2000",Expert [115641],HTML [239026]
User:4347,Да,500,"05.07.2023 10:30:33",281662,"05.07.2023",Middle [115639],SQL [115725]
User:3943,Да,500,"05.07.2023 09:50:06",253808,"21.11.2022",Novice [115637],Data Analysis Expressions (DAX) [239025]
User:3943,Да,500,"05.07.2023 09:50:06",253809,"21.11.2022",Novice [115637],Python [115719]
User:3943,Да,500,"05.07.2023 09:50:06",261852,"21.11.2022",Middle [115639],SQL [115725]
User:3457,Да,500,"04.07.2023 19:41:27",257426,"04.07.2023",Middle [115639],С# [115713]
User:3457,Да,500,"04.07.2023 19:41:27",257427,"04.07.2023",Middle [115639],SQL [115725]
User:3457,Да,500,"04.07.2023 19:41:27",281603,"04.07.2023",Junior [115638],Python [115719]
User:3731,Да,500,"04.07.2023 15:42:53",281522,"04.07.2023",Senior [115640],C [115715]
User:3731,Да,500,"04.07.2023 15:42:53",281523,"04.07.2023",Expert [115641],C++ [115714]
User:3731,Да,500,"04.07.2023 15:42:53",281524,"04.07.2023",Senior [115640],Java [115716]
User:3731,Да,500,"04.07.2023 15:42:53",281525,"04.07.2023",Senior [115640],Python [115719]
User:3731,Да,500,"04.07.2023 15:42:53",281526,"04.07.2023",Middle [115639],R [115722]
User:3731,Да,500,"04.07.2023 15:42:53",281527,"04.07.2023",Middle [115639],Scala [216011]
User:3731,Да,500,"04.07.2023 15:42:53",281528,"04.07.2023",Senior [115640],SQL [115725]
User:3731,Да,500,"04.07.2023 15:42:53",281529,"04.07.2023",Senior [115640],С# [115713]
User:1283,Да,500,"04.07.2023 14:11:25",253741,"21.11.2022",Middle [115639],HTML [239026]
User:1283,Да,500,"04.07.2023 14:11:25",253742,"28.11.2022",Junior [115638],JavaScript [115717]
User:1283,Да,500,"04.07.2023 14:11:25",253743,"28.11.2022",Middle [115639],PHP [115720]
User:1283,Да,500,"04.07.2023 14:11:25",253744,"28.11.2022",Junior [115638],SQL [115725]
User:4117,Да,500,"04.07.2023 12:11:57",281447,"04.07.2023",Junior [115638],C++ [115714]
User:4117,Да,500,"04.07.2023 12:11:57",281448,"04.07.2023",Junior [115638],Python [115719]
User:4117,Да,500,"04.07.2023 12:11:57",281449,"04.07.2023",Middle [115639],SQL [115725]
User:4117,Да,500,"04.07.2023 12:11:57",281450,"04.07.2023",Middle [115639],HTML [239026]
User:4117,Да,500,"04.07.2023 12:11:57",281451,"04.07.2023",Middle [115639],Другое [115731]
User:3838,Да,500,"04.07.2023 11:20:02",250528,"19.11.2022",Junior [115638],С# [115713]
User:3838,Да,500,"04.07.2023 11:20:02",250530,"19.11.2022",Junior [115638],HTML [239026]
User:3838,Да,500,"04.07.2023 11:20:02",250531,"19.11.2022",Junior [115638],Java [115716]
User:3838,Да,500,"04.07.2023 11:20:02",250532,"19.11.2022",Junior [115638],JavaScript [115717]
User:3838,Да,500,"04.07.2023 11:20:02",250534,"19.11.2022",Middle [115639],SQL [115725]
User:3838,Да,500,"04.07.2023 11:20:02",281363,"04.07.2023",Junior [115638],Python [115719]
User:3838,Да,500,"04.07.2023 11:20:02",281413,"04.07.2023",Junior [115638],Data Analysis Expressions (DAX) [239025]
User:3657,Да,500,"04.07.2023 11:15:45",281394,"04.07.2023",Middle [115639],SQL [115725]
User:3838,Да,500,"04.07.2023 11:09:45",250529,"19.11.2022",Novice [115637],Data Analysis Expressions (DAX) [239025]
User:4063,Да,500,"04.07.2023 11:08:24",249403,"17.11.2022",Middle [115639],C++ [115714]
User:4063,Да,500,"04.07.2023 11:08:24",249404,"17.11.2022",Senior [115640],Data Analysis Expressions (DAX) [239025]
User:4063,Да,500,"04.07.2023 11:08:24",249405,"17.11.2022",Junior [115638],HTML [239026]
User:4063,Да,500,"04.07.2023 11:08:24",249408,"17.11.2022",Novice [115637],Python [115719]
User:4063,Да,500,"04.07.2023 11:08:24",249411,"17.11.2022",Senior [115640],SQL [115725]
User:4063,Да,500,"04.07.2023 11:08:24",249412,"17.11.2022",Senior [115640],Другое [115731]
User:3116,Да,500,"04.07.2023 11:07:32",281355,"18.11.2022",Novice [115637],SQL [115725]
User:3958,Да,500,"04.07.2023 10:12:33",224662,"18.11.2022",Middle [115639],SQL [115725]
User:3958,Да,500,"04.07.2023 10:12:33",249521,"18.11.2022",Junior [115638],HTML [239026]
User:3958,Да,500,"04.07.2023 10:12:33",249522,"18.11.2022",Novice [115637],Java [115716]
User:3958,Да,500,"04.07.2023 10:12:33",249523,"18.11.2022",Junior [115638],JavaScript [115717]
User:3958,Да,500,"04.07.2023 10:12:33",249524,"18.11.2022",Novice [115637],PHP [115720]
User:3958,Да,500,"04.07.2023 10:12:33",281337,"18.11.2022",Middle [115639],Python [115719]
User:3958,Да,500,"04.07.2023 10:12:33",281338,"18.11.2022",Novice [115637],C++ [115714]
User:4098,Да,500,"04.07.2023 09:30:40",257089,"15.12.2022",Junior [115638],Python [115719]
User:4098,Да,500,"04.07.2023 09:30:40",257090,"15.12.2022",Junior [115638],SQL [115725]
User:1503,Да,500,"03.07.2023 13:33:46",248825,"03.07.2023",Novice [115637],C [115715]
User:1503,Да,500,"03.07.2023 13:33:46",248826,"03.07.2023",Novice [115637],C++ [115714]
User:1503,Да,500,"03.07.2023 13:33:46",248827,"03.07.2023",Novice [115637],Python [115719]
User:1503,Да,500,"03.07.2023 13:33:46",248828,"03.07.2023",Novice [115637],SQL [115725]
User:4031,Да,500,"03.07.2023 13:13:12",254666,"21.11.2022",Expert [115641],SQL [115725]
User:4031,Да,500,"03.07.2023 13:13:12",254667,"21.11.2022",Expert [115641],Python [115719]
User:4031,Да,500,"03.07.2023 13:13:12",254668,"21.11.2022",Middle [115639],JavaScript [115717]
User:4031,Да,500,"03.07.2023 13:13:12",254669,"21.11.2022",Middle [115639],Scala [216011]
User:4031,Да,500,"03.07.2023 13:13:12",254670,"21.11.2022",Middle [115639],HTML [239026]
User:3817,Да,500,"03.07.2023 10:57:03",250077,"01.10.2007",Middle [115639],SQL [115725]
User:3817,Да,500,"03.07.2023 10:57:03",250080,"01.10.2013",Junior [115638],HTML [239026]
User:3817,Да,500,"03.07.2023 10:57:03",280867,"01.01.2017",Junior [115638],Другое [115731]
User:3817,Да,500,"03.07.2023 10:57:03",281004,"04.04.2013",Junior [115638],С# [115713]
User:3860,Да,500,"03.07.2023 10:55:39",249960,"18.11.2022",Novice [115637],C [115715]
User:3860,Да,500,"03.07.2023 10:55:39",249961,"18.11.2022",Novice [115637],C++ [115714]
User:3860,Да,500,"03.07.2023 10:55:39",249962,"18.11.2022",Novice [115637],HTML [239026]
User:3860,Да,500,"03.07.2023 10:55:39",249963,"18.11.2022",Novice [115637],JavaScript [115717]
User:3860,Да,500,"03.07.2023 10:55:39",249965,"18.11.2022",Junior [115638],SQL [115725]
User:3860,Да,500,"03.07.2023 10:55:39",281000,"18.11.2022",Junior [115638],Python [115719]
User:4161,Да,500,"03.07.2023 10:31:03",280967,"03.07.2023",Junior [115638],Abap [115718]
User:4161,Да,500,"03.07.2023 10:31:03",280968,"03.07.2023",Junior [115638],C++ [115714]
User:4161,Да,500,"03.07.2023 10:31:03",280969,"03.07.2023",Junior [115638],HTML [239026]
User:4161,Да,500,"03.07.2023 10:31:03",280970,"03.07.2023",Junior [115638],JavaScript [115717]
User:4161,Да,500,"03.07.2023 10:31:03",280971,"03.07.2023",Junior [115638],PHP [115720]
User:4161,Да,500,"03.07.2023 10:31:03",280972,"03.07.2023",Junior [115638],Python [115719]
User:1635,Да,500,"03.07.2023 10:09:05",250051,"03.07.2023",Junior [115638],HTML [239026]
User:1635,Да,500,"03.07.2023 10:09:05",250052,"03.07.2023",Middle [115639],SQL [115725]
User:1635,Да,500,"03.07.2023 10:09:05",280946,"03.07.2023",Expert [115641],Qlik script [115723]
User:3822,Да,500,"03.07.2023 09:56:11",254118,"03.07.2023",Junior [115638],HTML [239026]
User:3822,Да,500,"03.07.2023 09:56:11",254120,"03.07.2023",Junior [115638],Python [115719]
User:3822,Да,500,"03.07.2023 09:56:11",254122,"03.07.2023",Middle [115639],SQL [115725]
User:1649,Да,500,"30.06.2023 20:17:13",257475,"30.06.2023",Middle [115639],HTML [239026]
User:1649,Да,500,"30.06.2023 20:17:13",257476,"30.06.2023",Junior [115638],PHP [115720]
User:1649,Да,500,"30.06.2023 20:17:13",257477,"30.06.2023",Middle [115639],Python [115719]
User:1649,Да,500,"30.06.2023 20:17:13",257478,"30.06.2023",Middle [115639],SQL [115725]
User:1649,Да,500,"30.06.2023 20:17:13",257479,"30.06.2023",Middle [115639],Другое [115731]
User:1649,Да,500,"30.06.2023 20:17:13",280833,"30.06.2023",Junior [115638],GO [216010]
User:1649,Да,500,"30.06.2023 20:17:13",280834,"30.06.2023",Middle [115639],Другое [115731]
User:517,Да,500,"30.06.2023 17:48:29",252589,"21.11.2022",Novice [115637],C++ [115714]
User:517,Да,500,"30.06.2023 17:48:29",252590,"21.11.2022",Junior [115638],Python [115719]
User:517,Да,500,"30.06.2023 17:48:29",252591,"21.11.2022",Novice [115637],R [115722]
User:517,Да,500,"30.06.2023 17:48:29",252592,"21.11.2022",Junior [115638],SQL [115725]
User:517,Да,500,"30.06.2023 17:48:29",280794,"30.06.2023",Middle [115639],SQL [115725]
User:4026,Да,500,"30.06.2023 16:56:12",250012,"18.11.2022",Junior [115638],С# [115713]
User:4026,Да,500,"30.06.2023 16:56:12",250013,"18.11.2022",Novice [115637],C++ [115714]
User:4026,Да,500,"30.06.2023 16:56:12",250014,"18.11.2022",Junior [115638],HTML [239026]
User:4026,Да,500,"30.06.2023 16:56:12",250015,"18.11.2022",Junior [115638],Java [115716]
User:4026,Да,500,"30.06.2023 16:56:12",250016,"18.11.2022",Novice [115637],JavaScript [115717]
User:4026,Да,500,"30.06.2023 16:56:12",250017,"18.11.2022",Novice [115637],PHP [115720]
User:4026,Да,500,"30.06.2023 16:56:12",250018,"18.11.2022",Novice [115637],Python [115719]
User:4026,Да,500,"30.06.2023 16:56:12",250021,"18.11.2022",Middle [115639],SQL [115725]
User:3560,Да,500,"30.06.2023 15:55:25",178736,"21.11.2022",Middle [115639],С# [115713]
User:3560,Да,500,"30.06.2023 15:55:25",178737,"21.11.2022",Middle [115639],Java [115716]
